1040,752
1173,497
242,546
897,563
1038,536
1132,567
597,612
650,612
687,606
23,675
225,687
296,767
1039,752
1173,496
242,549
896,563
1040,534
1131,566
595,614
645,613
690,606
22,670
231,689
599,676
295,768
1038,751
242,551
896,563
1046,535
1129,566
593,619
643,615
23,669
236,692
418,680
599,676
295,767
1038,751
1062,500
242,551
896,563
1051,535
1126,564
589,617
644,614
24,672
239,691
600,677
295,767
1039,753
240,551
896,563
1057,537
1121,563
23,622
586,618
651,613
151,691
243,691
599,678
295,766
1039,755
1173,496
237,550
896,564
1059,536
24,621
584,618
654,613
1125,594
151,691
246,692
599,677
296,763
1040,756
235,551
896,563
1057,541
1122,565
24,621
291,625
584,622
652,616
153,691
250,693
598,675
295,759
1040,753
234,552
896,563
1057,538
1128,565
23,624
289,622
583,623
651,619
690,604
153,692
253,696
598,675
296,756
1040,750
99,556
234,554
897,564
1054,542
1129,565
24,624
291,619
579,623
651,619
690,604
153,693
598,675
297,755
1039,745
234,555
98,562
897,564
1049,541
1130,565
25,625
297,616
576,622
654,618
691,604
154,692
420,681
598,677
297,755
1039,747
234,556
106,566
897,564
1039,546
28,623
304,613
575,621
656,616
1125,595
154,693
420,679
597,678
297,756
1040,750
1064,502
233,556
113,567
759,557
897,564
988,548
1034,546
29,621
312,612
577,621
657,615
1126,595
155,694
253,700
421,678
597,678
297,758
1041,754
1066,501
232,555
111,568
765,562
897,563
993,548
1034,545
29,620
319,610
580,620
657,615
1124,595
156,693
598,677
298,762
1041,755
1066,500
230,553
105,567
777,562
897,562
992,550
28,621
323,611
581,618
658,613
1121,596
598,677
298,765
1041,756
1066,500
151,565
228,551
791,561
897,560
989,550
27,623
327,613
580,617
658,613
1119,597
598,678
299,768
1040,756
1066,500
161,565
228,549
105,569
798,560
897,559
982,551
27,622
328,615
580,615
658,612
1119,597
256,699
598,679
298,769
1040,756
563,557
1066,500
228,550
168,568
798,558
828,557
898,559
974,552
1129,560
26,622
330,616
583,614
657,612
157,693
257,700
598,681
298,768
1040,755
564,557
1066,500
173,562
228,551
171,569
221,559
824,559
899,559
966,553
1133,560
26,621
326,615
657,612
157,694
598,683
297,767
1040,754
566,556
1067,500
224,555
217,563
834,556
901,560
962,555
1135,560
26,622
351,619
591,611
657,612
156,693
255,702
598,684
296,766
1038,752
567,556
1067,501
224,557
217,566
846,552
902,560
958,554
1149,561
26,621
357,618
595,610
656,612
154,693
254,702
598,683
294,767
1037,752
1067,501
174,566
958,539
174,571
222,567
855,549
902,559
958,553
1148,565
27,622
364,616
597,608
656,612
151,693
252,700
293,767
1036,752
1066,501
183,571
228,567
902,559
958,551
1148,568
27,622
370,614
597,606
656,611
152,692
293,769
1036,752
1067,501
376,560
97,562
184,569
232,568
900,558
1149,567
29,623
597,602
657,611
293,769
1037,752
1067,501
386,558
98,562
229,568
901,559
1135,562
29,622
596,600
656,611
679,604
295,768
1038,752
1067,501
393,555
106,562
230,567
902,560
1135,563
28,622
411,614
596,600
652,612
679,606
294,768
1039,753
1066,501
227,560
395,552
415,553
111,559
302,567
904,561
1134,564
27,622
596,601
648,613
679,606
296,769
1039,753
1066,500
225,558
391,551
415,553
118,559
307,569
906,560
1133,566
27,623
595,604
646,614
679,606
296,769
1038,754
1067,500
219,555
416,548
309,570
904,558
960,537
1152,560
27,623
594,606
648,614
679,605
415,683
296,766
1038,754
1068,501
215,555
309,569
901,558
968,538
1158,563
26,624
594,605
650,613
679,604
108,761
296,765
1039,755
1067,501
166,565
216,554
314,566
367,561
896,557
984,537
1166,565
26,624
591,606
652,613
679,604
596,682
108,760
297,765
1040,754
1062,502
175,564
217,554
178,565
315,562
371,563
895,560
994,537
1174,565
27,624
590,604
652,612
597,682
108,760
297,768
1041,754
1055,502
185,562
220,556
186,566
374,565
894,562
994,535
1177,565
27,624
585,604
654,613
596,683
108,760
297,768
1043,754
192,559
191,566
379,565
854,556
896,563
1035,535
1176,567
26,625
586,604
655,613
597,683
108,759
298,769
1043,753
194,558
214,565
387,566
411,561
854,559
898,564
1041,538
1174,566
26,625
587,605
655,612
598,682
108,759
298,770
1043,751
219,566
395,565
848,560
899,564
1046,539
1171,566
26,625
412,609
593,605
654,612
155,694
599,680
107,758
298,769
1043,751
391,550
225,565
412,563
842,561
899,564
1054,540
1166,564
26,626
595,604
650,613
599,682
107,758
297,768
1041,751
419,555
834,561
899,563
1056,537
1097,547
1164,561
26,625
413,614
595,605
647,614
599,682
107,758
297,766
1040,752
418,551
588,559
827,561
898,562
1097,546
1162,558
26,625
645,614
415,681
599,682
107,759
296,766
1039,752
1067,497
224,557
588,559
823,561
898,561
1105,542
1162,557
26,624
648,613
685,604
416,682
599,682
107,760
296,766
1038,752
1068,498
217,556
583,558
820,561
899,561
1115,539
1161,555
26,624
652,613
685,603
416,682
597,680
296,765
1040,752
1069,499
217,555
307,564
792,559
822,560
898,561
1161,555
26,624
580,611
653,613
688,603
418,684
597,681
297,766
1042,752
564,558
1069,499
217,555
315,562
796,565
898,562
1164,557
26,624
577,609
653,614
687,604
419,685
596,682
297,767
1046,754
563,558
1069,500
217,555
795,567
899,563
1167,559
26,624
577,607
654,614
686,605
596,683
108,759
297,768
1049,754
1069,499
217,556
365,559
575,560
791,567
899,563
1168,558
26,625
656,614
596,683
107,759
297,769
1053,756
1202,806
1069,500
217,555
367,558
784,566
900,563
1169,556
26,624
589,605
651,613
596,682
107,760
297,769
1058,759
1200,806
1068,500
216,554
385,560
775,565
838,555
900,562
1169,554
26,625
596,602
649,610
597,684
107,760
297,769
1060,763
1200,807
1068,500
216,554
392,558
765,563
842,552
898,562
1169,557
26,624
596,603
646,609
106,760
298,768
1058,761
1202,804
1068,499
216,554
394,548
415,553
759,562
896,563
1170,559
26,624
596,599
651,608
105,760
298,767
1053,758
1201,803
1068,499
217,555
392,547
415,554
757,558
896,562
1172,562
26,624
596,600
652,609
105,760
298,767
1046,756
1198,802
1069,499
217,556
419,556
1248,494
897,561
1173,561
27,624
416,616
596,599
653,610
156,693
597,683
105,761
298,766
1041,756
1193,805
1069,499
216,556
1254,495
898,561
1173,559
28,624
595,600
652,611
155,693
597,682
298,766
1037,757
1191,802
1069,499
216,556
1258,494
899,561
1171,558
28,624
595,601
652,612
154,693
416,683
597,682
298,765
1036,760
1192,797
1068,500
215,556
759,552
899,560
979,542
1171,557
28,624
595,600
653,611
154,693
415,683
597,684
298,765
1035,762
1195,789
1061,502
215,556
771,552
899,560
1171,557
28,624
593,600
654,611
154,693
416,682
597,685
298,766
1035,762
1199,786
215,556
782,554
900,560
1172,555
28,624
593,601
654,611
154,693
416,681
597,685
298,766
1033,761
1201,785
215,557
784,554
830,549
902,560
1050,538
1173,553
28,624
587,605
655,611
154,693
417,680
596,683
299,766
1031,761
1199,786
1062,497
215,556
837,550
901,561
1054,536
1172,548
28,624
587,606
655,610
153,693
596,684
298,766
1030,763
1194,771
1066,497
215,556
847,551
898,560
1107,541
1170,546
28,624
587,606
656,609
701,599
153,693
418,681
597,684
297,765
1030,764
1190,770
1068,497
216,556
896,558
1117,542
1167,546
28,625
593,604
656,608
153,693
418,682
598,684
296,765
1031,763
1185,764
1069,496
217,555
898,557
1166,549
27,625
596,604
654,608
153,693
417,683
598,684
295,764
1033,763
1181,764
1070,497
216,555
902,558
1166,550
27,625
597,604
650,609
153,693
416,685
599,684
295,764
1032,762
1175,761
1069,498
217,554
772,534
905,558
1170,549
27,625
596,607
645,612
154,693
416,684
599,683
295,763
1034,762
1169,762
1069,500
217,553
775,532
906,558
963,541
1170,549
27,625
597,606
646,612
154,693
415,684
599,683
296,763
1035,762
1165,754
1070,501
218,553
775,532
902,557
975,540
1168,549
1235,553
27,625
596,604
651,611
154,694
416,683
598,684
296,763
1039,763
1163,751
1064,502
218,552
775,531
899,557
991,538
1165,551
1246,553
27,625
596,599
654,609
154,694
416,683
598,684
296,763
1044,763
1124,746
1057,501
218,552
773,531
897,558
994,536
1037,533
1166,554
1254,556
27,625
596,600
654,612
698,602
154,694
416,683
598,684
297,763
1047,761
1114,743
218,553
772,537
898,560
1043,533
1169,557
1257,558
27,625
596,601
653,613
700,603
153,693
417,683
598,684
297,763
1052,762
217,553
769,545
898,562
1056,535
1172,554
1254,557
27,625
595,603
653,613
153,693
417,682
598,685
297,763
1055,761
214,554
773,550
898,563
1059,542
1099,543
1173,551
1254,554
27,625
593,606
652,614
153,693
417,681
598,684
297,763
1061,763
198,550
213,555
772,550
898,562
1054,550
1103,539
1172,547
1254,553
27,625
591,609
652,613
1042,611
154,692
417,680
599,683
297,762
1064,762
198,548
213,556
782,548
898,562
1116,538
1167,549
1254,554
27,626
590,610
654,613
1032,617
154,691
417,680
296,763
1089,762
1067,495
196,550
785,546
897,561
1123,539
1163,552
1254,556
27,626
587,612
656,612
1028,625
154,691
417,680
599,682
296,764
1095,765
1066,497
192,553
777,537
838,549
896,560
1164,552
1253,557
27,626
583,614
657,612
1022,628
153,691
417,680
599,682
295,766
1099,767
1066,498
186,555
776,533
844,550
896,561
1171,549
1249,559
27,626
582,616
657,613
1018,627
153,692
418,680
598,682
296,766
1099,770
178,553
777,532
1059,525
894,561
1173,548
1243,558
27,625
581,617
658,613
1019,623
153,692
417,680
598,681
297,766
1096,773
169,553
780,540
895,561
1169,551
1238,557
27,625
581,617
658,613
696,605
152,693
417,680
598,680
1001,658
298,766
1100,775
161,553
785,541
898,560
1164,556
1238,556
26,626
580,619
658,613
695,605
152,693
417,680
598,678
998,662
298,766
1105,788
150,553
789,530
904,559
1162,560
1240,556
26,626
579,620
658,614
152,692
418,680
598,679
995,662
297,765
1116,790
146,554
792,530
907,560
1164,561
1240,556
26,626
574,621
656,614
992,631
152,692
417,680
597,677
297,765
1124,793
793,529
908,559
1165,562
1240,556
26,625
572,620
655,616
696,605
989,632
152,693
417,679
597,675
297,765
1129,795
110,552
794,530
906,561
1166,561
1239,556
26,625
574,622
655,616
697,605
983,629
151,693
417,679
597,673
296,765
1131,794
108,554
796,531
904,560
1164,562
1238,557
26,625
578,622
652,615
975,627
151,693
417,680
598,673
297,765
1133,791
105,556
799,534
902,559
1163,562
1238,558
26,625
582,622
651,614
967,624
151,693
417,681
599,674
297,765
1134,790
100,554
801,535
900,558
1162,562
1238,557
27,626
587,623
649,613
964,626
152,693
417,681
600,673
297,765
1136,790
97,550
801,536
900,557
1044,533
1163,562
1239,557
28,626
648,615
963,626
152,693
417,681
600,671
296,765
1137,791
95,548
798,535
1055,531
900,559
1054,536
1101,536
1162,562
1238,555
30,627
645,618
964,623
417,681
600,669
296,765
1157,794
822,536
901,559
1098,533
1163,563
1238,555
29,627
644,618
966,618
417,681
600,666
297,765
1159,795
824,534
902,559
1098,532
1163,562
1238,555
28,628
644,617
968,614
417,681
600,666
297,765
1159,795
826,532
904,558
1104,531
1162,562
1239,557
27,628
645,616
969,612
417,681
600,666
297,765
1158,795
1096,502
836,542
905,559
1160,562
1239,558
27,627
645,615
417,681
600,667
297,765
1154,794
1095,503
837,543
1157,565
1239,560
27,626
645,615
700,606
923,598
417,680
601,666
297,765
1137,792
1095,502
836,543
905,558
1159,566
1237,559
28,626
599,627
644,615
699,607
923,600
417,680
297,765
1137,791
1095,502
839,543
904,558
1161,567
1232,557
28,626
643,616
699,607
924,599
417,681
601,667
297,764
1154,793
1094,502
842,545
1163,566
1229,555
29,626
600,625
643,615
699,607
924,597
417,681
298,764
1161,796
1094,503
848,547
908,559
1162,567
1230,554
28,626
600,621
642,615
417,681
298,764
1169,798
1096,503
596,550
850,547
910,559
1161,566
1232,554
27,626
600,618
642,613
417,680
298,764
1175,800
1096,503
596,551
912,561
1162,565
1233,553
27,626
601,616
644,611
418,680
298,764
1178,801
1095,502
596,552
914,561
1161,565
1234,552
27,627
601,616
645,611
418,680
298,765
1178,802
1098,501
596,551
914,561
1161,565
1234,552
27,627
601,618
646,613
418,680
298,765
1177,803
910,561
1161,565
1235,554
27,627
600,621
646,615
692,604
418,680
297,765
1173,803
906,562
964,562
1061,533
1161,565
1238,554
27,627
600,624
645,617
693,605
418,680
297,765
1173,804
851,540
902,562
962,564
1060,534
1160,565
1240,555
27,627
599,626
644,618
692,606
418,680
297,766
1174,806
851,541
903,562
963,567
1160,564
1243,556
27,627
600,627
644,617
692,607
418,680
298,765
1176,809
850,542
903,562
967,569
1051,530
1159,564
1246,557
27,627
601,626
644,616
692,606
419,679
298,765
1184,814
851,543
903,561
972,570
1044,530
1160,563
1248,558
27,627
600,626
645,616
692,607
420,678
297,765
1194,816
851,542
903,562
977,568
1038,534
1160,562
1249,558
27,627
600,626
645,616
692,607
152,692
297,766
1203,814
851,542
904,562
981,564
1031,539
1160,561
1249,557
28,627
599,625
645,615
693,607
152,691
297,766
1206,812
850,540
904,563
988,562
1028,544
1159,561
1248,557
28,627
599,626
645,615
152,692
297,765
1205,820
850,541
905,563
994,561
1025,549
1159,562
1246,555
28,627
599,626
645,614
153,692
297,764
1203,831
851,542
904,562
1000,561
1159,561
1245,554
27,627
598,627
646,614
153,692
1200,841
297,764
852,544
904,561
1004,561
1160,562
1244,555
27,628
599,627
646,614
153,692
419,681
1203,839
297,764
853,545
902,561
1004,561
1161,561
1244,556
27,628
599,625
647,614
153,691
418,683
1205,837
297,765
853,544
902,560
1002,558
1161,562
1244,557
27,628
599,624
649,614
153,691
418,682
1205,837
296,765
854,542
901,559
999,556
1161,562
1244,557
27,628
599,622
650,612
418,681
1205,838
297,765
856,540
901,558
998,554
1161,561
1244,557
27,628
599,622
651,612
1205,840
296,765
856,539
903,558
1016,562
1161,562
1244,557
27,628
600,622
651,611
417,684
1205,840
296,764
856,539
905,559
1017,562
1160,562
1245,557
27,628
599,621
652,611
417,685
1205,839
296,764
854,539
907,561
1019,562
1161,563
1244,556
27,628
598,621
653,610
418,686
1207,840
296,764
852,538
907,562
993,559
1021,563
1160,563
1243,557
27,628
598,620
652,611
418,686
1206,839
296,764
851,537
907,561
1022,564
1162,562
1243,556
27,627
598,618
650,611
418,686
1203,835
295,764
851,538
907,560
1023,566
1163,561
1239,557
27,627
599,618
651,610
417,686
1196,869
296,764
851,537
905,558
1026,566
1167,561
1237,556
27,628
599,615
652,609
417,686
1196,867
296,764
592,555
852,538
902,559
1027,566
1168,563
1233,558
27,627
599,613
653,607
418,686
1218,836
296,764
853,538
901,559
1025,566
1167,565
1232,558
27,627
598,612
652,607
418,685
1221,839
296,764
852,541
901,561
1023,566
1165,566
1233,558
27,627
597,614
651,608
417,686
1222,857
297,764
849,542
903,561
1021,566
1166,566
1237,559
27,627
594,614
649,609
417,686
1222,858
297,764
847,543
903,561
1019,567
1166,565
1241,559
27,627
591,612
649,609
417,687
1222,858
297,764
844,543
902,560
1018,568
1167,565
1243,559
27,626
588,611
649,610
417,687
1222,840
297,764
841,542
901,561
1017,569
1167,565
1245,559
27,626
586,613
648,612
417,687
601,678
1221,839
296,764
839,545
901,561
1018,569
1168,566
1245,559
27,626
584,614
649,613
418,686
600,678
1223,837
296,765
796,535
838,548
902,561
1025,569
1106,559
1167,566
1243,559
27,626
580,614
650,612
418,686
600,679
1225,868
296,765
793,547
837,549
901,561
1034,569
1166,565
1241,558
28,626
578,615
652,612
418,686
599,679
1226,873
296,765
794,546
838,549
902,561
1043,569
1164,564
1239,559
28,626
579,616
651,612
418,686
599,678
1228,876
296,765
786,534
791,545
841,549
901,561
1041,568
1164,565
1238,559
27,627
579,618
650,612
697,609
419,686
599,676
1229,875
297,765
786,547
842,552
902,562
1164,566
1239,561
26,627
579,618
652,612
696,608
1038,600
419,686
599,677
1231,874
298,765
780,548
902,563
1164,566
1240,561
26,627
578,618
654,611
696,607
1026,600
419,686
599,678
1231,874
298,765
775,548
901,562
1164,566
1241,561
26,626
579,620
653,613
1020,599
418,685
599,677
1231,874
297,765
97,557
771,548
898,560
1163,565
1241,560
28,625
579,619
652,614
1016,600
418,685
598,676
1230,875
295,765
97,559
769,553
897,561
1163,565
1242,558
28,625
580,619
652,615
1014,601
418,685
598,675
1230,876
294,766
98,560
896,561
1163,564
1242,557
28,626
579,618
653,613
1014,604
155,691
418,685
597,676
1232,877
294,766
100,562
896,561
1164,564
1242,556
28,626
579,620
653,613
1006,612
154,692
417,685
597,675
1231,878
294,766
103,562
896,561
1164,564
1241,556
27,626
578,619
654,612
1005,614
154,692
417,685
597,676
1229,877
294,766
106,561
851,546
896,562
1164,564
1242,557
27,626
579,621
654,611
703,603
1004,619
154,692
417,686
597,675
1228,872
293,766
109,561
850,546
897,561
1165,565
1242,557
27,626
580,622
655,610
704,603
1014,614
154,692
417,686
598,676
1230,867
293,765
849,547
898,560
1167,565
1240,558
27,626
580,623
656,610
705,602
1013,621
417,686
597,675
1236,826
292,765
148,565
899,561
1167,564
1239,557
27,626
578,622
657,608
703,602
1015,624
418,686
598,676
1239,825
292,765
149,564
899,562
1166,564
1239,557
27,626
579,621
657,609
701,602
417,686
598,675
1017,659
1245,816
292,766
159,563
848,547
901,563
1166,562
1242,555
27,625
580,619
657,611
701,604
417,686
599,676
1022,662
292,766
169,563
848,547
902,563
1165,562
1242,555
28,625
581,619
655,613
704,607
417,685
599,677
1031,667
292,765
179,563
847,547
903,562
1025,554
1166,562
1240,555
28,624
580,618
653,614
707,610
157,692
418,685
598,677
1047,672
1245,810
292,766
185,565
849,548
902,562
1022,558
1165,563
1240,557
28,621
580,618
649,614
707,611
157,691
418,685
597,676
1053,676
1091,671
1243,817
293,766
190,565
902,562
1021,560
1164,562
1241,558
30,620
581,615
644,613
707,610
417,684
1086,681
1241,821
293,766
103,558
193,565
902,562
1021,563
1163,563
1244,559
32,620
90,606
583,612
641,613
707,609
417,685
1093,692
1240,821
294,764
105,560
196,563
217,559
901,562
1021,564
1162,562
1244,559
34,617
85,597
584,607
638,612
709,609
417,686
1102,699
1232,821
295,763
215,560
899,562
1019,565
1162,556
1245,559
34,615
97,594
586,604
638,613
708,608
417,686
44,754
1116,699
297,763
1195,812
217,560
897,562
1017,564
1111,543
1163,549
1246,558
34,616
109,594
587,602
636,614
706,608
1170,615
417,686
1174,671
43,755
89,757
298,763
1182,812
